0.000000000000000000e+00	9.900000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.003344481605351168e+00	9.890000000000000000e+02	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.006688963210702337e+00	9.880000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.010033444816053283e+00	9.840000000000000000e+02	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.013377926421404673e+00	9.800000000000000000e+02	1.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
5.016722408026756064e+00	9.790000000000000000e+02	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
6.020066889632106566e+00	9.790000000000000000e+02	0.000000000000000000e+00	4.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	0.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00
7.023411371237457956e+00	9.710000000000000000e+02	6.000000000000000000e+00	6.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	4.000000000000000000e+00
8.026755852842809347e+00	9.680000000000000000e+02	7.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.400000000000000000e+01	1.000000000000000000e+00	2.000000000000000000e+00
9.030100334448160737e+00	9.660000000000000000e+02	7.000000000000000000e+00	7.000000000000000000e+00	0.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	1.500000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00
1.003344481605351213e+01	9.640000000000000000e+02	5.000000000000000000e+00	8.000000000000000000e+00	0.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00
1.103678929765886352e+01	9.600000000000000000e+02	4.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	7.000000000000000000e+00	1.000000000000000000e+00	1.700000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00
1.204013377926421313e+01	9.570000000000000000e+02	3.000000000000000000e+00	9.000000000000000000e+00	0.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	1.800000000000000000e+01	1.000000000000000000e+00	0.000000000000000000e+00
1.304347826086956452e+01	9.520000000000000000e+02	2.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	2.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00
1.404682274247491591e+01	9.500000000000000000e+02	3.000000000000000000e+00	1.000000000000000000e+01	0.000000000000000000e+00	1.200000000000000000e+01	2.000000000000000000e+00	2.300000000000000000e+01	0.000000000000000000e+00	4.000000000000000000e+00
1.505016722408026730e+01	9.450000000000000000e+02	6.000000000000000000e+00	1.100000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+01	2.000000000000000000e+00	2.600000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00
