0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.003344481605351168e+00	2.051828452868319275e+00	3.000000000000000444e-01	2.238302928559939176e+00	0.000000000000000000e+00	8.306623862918074419e-01	4.000000000000000777e-01	7.000000000000000666e-01	3.000000000000000444e-01	3.000000000000000444e-01
2.006688963210702337e+00	2.022374841615668828e+00	6.000000000000000888e-01	1.886796226411320720e+00	0.000000000000000000e+00	1.640121946685672683e+00	4.000000000000000777e-01	1.100000000000000089e+00	3.000000000000000444e-01	0.000000000000000000e+00
3.010033444816053283e+00	2.941088233970548416e+00	1.552417469626002022e+00	1.791647286716891774e+00	0.000000000000000000e+00	1.300000000000000044e+00	6.403124237432847865e-01	1.044030650891054846e+00	0.000000000000000000e+00	6.000000000000000888e-01
4.013377926421404673e+00	4.242640687119284770e+00	1.536229149573721697e+00	3.136877428271624524e+00	0.000000000000000000e+00	1.907878402833891318e+00	6.403124237432847865e-01	1.199999999999999956e+00	3.000000000000000444e-01	3.000000000000000444e-01
5.016722408026756064e+00	6.503076195155642836e+00	1.854723699099140699e+00	4.360045871318328103e+00	0.000000000000000000e+00	2.200000000000000178e+00	8.062257748298550242e-01	1.341640786499873839e+00	3.000000000000000444e-01	2.071231517720798276e+00
6.020066889632106566e+00	6.968500556073738750e+00	2.973213749463701205e+00	4.732863826479692726e+00	3.000000000000000444e-01	2.828427124746190291e+00	6.708203932499369193e-01	2.012461179749810647e+00	6.403124237432848975e-01	1.897366596101027536e+00
7.023411371237457956e+00	7.244998274671981875e+00	3.720215047547654752e+00	4.867237409455182906e+00	3.000000000000000444e-01	3.800000000000000266e+00	7.810249675906655309e-01	2.200000000000000178e+00	6.633249580710800508e-01	4.205948168962618361e+00
8.026755852842809347e+00	9.389355675444400973e+00	5.197114584074513211e+00	6.452906321960671043e+00	6.403124237432847865e-01	4.694677837722201375e+00	8.306623862918075529e-01	2.109502310972898531e+00	6.633249580710800508e-01	9.000000000000000222e-01
9.030100334448160737e+00	1.038267788193392782e+01	5.762811813689563856e+00	7.391887445030532078e+00	8.000000000000001554e-01	5.550675634551166304e+00	1.000000000000000000e+00	2.481934729198171041e+00	6.633249580710800508e-01	4.749736834815166731e+00
1.003344481605351213e+01	1.233085560697229255e+01	6.477653896280659573e+00	7.172168430816443951e+00	4.000000000000000777e-01	7.286288492778748349e+00	1.326649916142159880e+00	2.981610303175115106e+00	6.708203932499369193e-01	2.118962010041709476e+00
1.103678929765886352e+01	1.682141492265142446e+01	7.138627319029898999e+00	9.810198774744577577e+00	4.000000000000000777e-01	7.389181280764466564e+00	1.100000000000000089e+00	3.562302626111375492e+00	6.633249580710800508e-01	7.710382610480494670e+00
1.204013377926421313e+01	2.132158530691374310e+01	6.870953354520753287e+00	1.008959860450354995e+01	4.000000000000000777e-01	8.178630692236936284e+00	7.810249675906653088e-01	5.173006862551025264e+00	6.000000000000000888e-01	3.645545226711636833e+00
1.304347826086956452e+01	2.585517356352496066e+01	7.497332859090625412e+00	1.058536725862641070e+01	4.000000000000000777e-01	7.722693830523129854e+00	1.204159457879229622e+00	6.679071791798618207e+00	8.306623862918075529e-01	6.569627082262736728e+00
1.404682274247491591e+01	2.830971564675279240e+01	7.345747068882783282e+00	1.075918212505021110e+01	6.000000000000000888e-01	8.190848551890091755e+00	1.700000000000000178e+00	7.318469785412795581e+00	1.000000000000000000e+00	4.200000000000001066e+00
1.505016722408026730e+01	3.019205193424256350e+01	8.268010643437754936e+00	9.463614531456784107e+00	6.403124237432847865e-01	1.047902667235845797e+01	1.699999999999999956e+00	9.126335518706289562e+00	1.166190378969060193e+00	9.162968951164247144e+00
1.605351170568561869e+01	3.322784976491858799e+01	9.810198774744577577e+00	1.132431013351365223e+01	4.000000000000000777e-01	9.751410154434076105e+00	1.496662954709576443e+00	1.108557621416225558e+01	1.204159457879229622e+00	6.148983655857284347e+00
1.705685618729096831e+01	3.934526655139090678e+01	1.121115515903691318e+01	1.428285685708570085e+01	3.000000000000000444e-01	1.047091209016674007e+01	1.685229954635271588e+00	1.224295715911805438e+01	1.199999999999999956e+00	2.729468812791236321e+00
1.806020066889632147e+01	4.151252822943936849e+01	1.016316879718131894e+01	1.522629304853942500e+01	4.000000000000000777e-01	1.220696522482144175e+01	1.685229954635271588e+00	1.390863041424280588e+01	9.165151389911680990e-01	3.562302626111375048e+00
1.906354515050167109e+01	4.683001174460668636e+01	1.170854388897270049e+01	1.838504827298530842e+01	4.000000000000000777e-01	1.178516016013358936e+01	1.868154169226940553e+00	1.596120296218302137e+01	1.024695076595959931e+00	2.374868417407583365e+00
2.006688963210702425e+01	4.999009901970589453e+01	1.212476803901831346e+01	1.899052395275075256e+01	4.000000000000000777e-01	1.324235628579747903e+01	2.002498439450078660e+00	1.749399897107576862e+01	1.757839583124694682e+00	8.237111144084435566e+00
2.107023411371237387e+01	5.525585941780292387e+01	1.210826164236634028e+01	2.103425777154972565e+01	8.000000000000000444e-01	1.356465996625053627e+01	2.000000000000000000e+00	2.012958022413781123e+01	1.624807680927192077e+00	8.890444308357148273e+00
2.207357859531772704e+01	6.111865508991505891e+01	1.428845687959340083e+01	2.063225629929988969e+01	1.019803902718556810e+00	1.586474077947698369e+01	3.382306905057552715e+00	2.104305110957058744e+01	1.414213562373095145e+00	4.477722635447622501e+00
2.307692307692307665e+01	6.454176942105011960e+01	1.445544879967412122e+01	2.004594722132132034e+01	1.300000000000000044e+00	1.669999999999999929e+01	3.006659275674581799e+00	2.414725657295254635e+01	1.676305461424020926e+00	2.973213749463701205e+00
2.408026755852842626e+01	6.854020717797692441e+01	1.490637447537126548e+01	1.929792734984770419e+01	1.445683229480096088e+00	1.928833844580709211e+01	2.624880949681337228e+00	2.704533231446787056e+01	2.489979919597746338e+00	4.340506882842141145e+00
2.508361204013377943e+01	7.222804164588710307e+01	1.555763478167552449e+01	2.178439808670416511e+01	1.414213562373095145e+00	1.953048898517392473e+01	2.481934729198171041e+00	3.093606309794444442e+01	2.773084924772409199e+00	4.074309757492672546e+00
2.608695652173912904e+01	7.414957855578143153e+01	1.495626958836995435e+01	2.139369065869654918e+01	1.095445115010332149e+00	1.885762445272468568e+01	2.913760456866693271e+00	3.355532744587660687e+01	2.675817632051930683e+00	7.405403432629446669e+00
2.709030100334448221e+01	7.909039132536898364e+01	1.797220075561142849e+01	1.953560851368597540e+01	1.187434208703791683e+00	2.166471786107541320e+01	3.067572330035593708e+00	3.562878050116225381e+01	2.959729717389748327e+00	8.651011501552867244e+00
2.809364548494983183e+01	8.150368089847231090e+01	1.740143672229394056e+01	2.044504830026087205e+01	1.166190378969059971e+00	2.201567623308446287e+01	3.694590640382233282e+00	4.021753348976040598e+01	2.291287847477919914e+00	4.467661580737735783e+00
